city,lat,lon,weather,temperature,id,overall_rank,availability,name,tag
Avignon,43.9492493,4.8059012,clear sky,29.74,1346802,8.399999618530273,True,Hôtel Mireille,Hôtel au bord de l'eau à Arles avec un restaurant et un bar/salon 
Avignon,43.9492493,4.8059012,clear sky,29.74,91144108,8.0,True,Soko Hotels Pont du Gard ,"Hôtel 3,5 étoiles avec un restaurant - Pont du Gard à 1,3 km"
Avignon,43.9492493,4.8059012,clear sky,29.74,1967431,8.600000381469727,True,Hôtel Le Patio de Violette,Hôtel 3 étoiles à Uzès avec une piscine extérieure et un bar en bord de piscine 
Uzes,44.0121279,4.4196718,clear sky,28.89,1967431,8.600000381469727,True,Hôtel Le Patio de Violette,Hôtel 3 étoiles à Uzès avec une piscine extérieure et un bar en bord de piscine 
Uzes,44.0121279,4.4196718,clear sky,28.89,174874,9.399999618530273,True,Le Prieure,"Hôtel de luxe avec une piscine extérieure - Palais des Papes à 2,8 km"
Uzes,44.0121279,4.4196718,clear sky,28.89,1337732,8.800000190734863,True,Le Pré Galoffre,Hôtel 3 étoiles à Nîmes avec une piscine extérieure et un restaurant 
Uzes,44.0121279,4.4196718,clear sky,28.89,1104788,7.199999809265137,True,Les Vignes Blanches,Hôtel 3 étoiles à Beaucaire avec un restaurant et un bar/salon 
Uzes,44.0121279,4.4196718,clear sky,28.89,4184690,8.600000381469727,True,Hôtel Le Ya'Tis,Hôtel 3 étoiles à Saint-Laurent-des-Arbres 
Uzes,44.0121279,4.4196718,clear sky,28.89,91144108,8.0,True,Soko Hotels Pont du Gard ,"Hôtel 3,5 étoiles avec un restaurant - Pont du Gard à 1,3 km"
Uzes,44.0121279,4.4196718,clear sky,28.89,1383445,9.0,True,Le Clos de Pradines,Hôtel 3 étoiles à Saint-Quentin-la-Poterie avec un spa et une piscine extérieure 
Uzes,44.0121279,4.4196718,clear sky,28.89,8427527,7.400000095367432,True,Vacancéole - Résidence Pont du Gard,"Résidence 3 étoiles avec un spa proposant des soins complets - Pont du Gard à 1,5 km"
Nimes,43.8374249,4.3600687,clear sky,29.21,1337732,8.800000190734863,True,Le Pré Galoffre,Hôtel 3 étoiles à Nîmes avec une piscine extérieure et un restaurant 
Nimes,43.8374249,4.3600687,clear sky,29.21,2687392,7.800000190734863,True,Residéal La Grande Motte,Hôtel très pratique pour les familles à La Grande-Motte avec une piscine extérieure et un bar/salon 
Nimes,43.8374249,4.3600687,clear sky,29.21,1168939,8.399999618530273,True,Hôtel Belesso,Hôtel dans les montagnes à Fontvieille avec un restaurant et un bar/salon 
Nimes,43.8374249,4.3600687,clear sky,29.21,1104788,7.199999809265137,True,Les Vignes Blanches,Hôtel 3 étoiles à Beaucaire avec un restaurant et un bar/salon 
Nimes,43.8374249,4.3600687,clear sky,29.21,4957037,10.0,True,Boutique Hôtel des Remparts,"Hôtel de luxe avec un spa proposant des soins complets - Tour de Constance à 0,2 km"
Nimes,43.8374249,4.3600687,clear sky,29.21,8487337,9.0,True,Hôtel Mistral,Hôtel dans un parc régional à Mas-Blanc-des-Alpilles 
Nimes,43.8374249,4.3600687,clear sky,29.21,18123940,8.800000190734863,True,La Résidence - Arles,"Hôtel de luxe à Arles, dans le quartier historique "
Nimes,43.8374249,4.3600687,clear sky,29.21,2532551,8.0,True,Le Cheval Blanc,Hôtel au centre-ville à Arles avec un spa
Nimes,43.8374249,4.3600687,clear sky,29.21,4184690,8.600000381469727,True,Hôtel Le Ya'Tis,Hôtel 3 étoiles à Saint-Laurent-des-Arbres 
Nimes,43.8374249,4.3600687,clear sky,29.21,2684990,8.800000190734863,True,Du Musée,Hôtel 3 étoiles dans le quartier de Centre-ville d’Arles avec un bar/salon 
Nimes,43.8374249,4.3600687,clear sky,29.21,1346802,8.399999618530273,True,Hôtel Mireille,Hôtel au bord de l'eau à Arles avec un restaurant et un bar/salon 
Nimes,43.8374249,4.3600687,clear sky,29.21,91144108,8.0,True,Soko Hotels Pont du Gard ,"Hôtel 3,5 étoiles avec un restaurant - Pont du Gard à 1,3 km"
Nimes,43.8374249,4.3600687,clear sky,29.21,2024685,8.800000190734863,True,"Hôtel Disini Montpellier Est, The Originals Relais (Relais du Silence)",Hôtel 4 étoiles à Castries avec un spa et un restaurant 
Nimes,43.8374249,4.3600687,clear sky,29.21,1967431,8.600000381469727,True,Hôtel Le Patio de Violette,Hôtel 3 étoiles à Uzès avec une piscine extérieure et un bar en bord de piscine 
Nimes,43.8374249,4.3600687,clear sky,29.21,1451419,8.800000190734863,True,Hotel Restaurant Le Cours,"Hôtel 3 étoiles avec un restaurant - Camargue à 2,8 km"
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,4957037,10.0,True,Boutique Hôtel des Remparts,"Hôtel de luxe avec un spa proposant des soins complets - Tour de Constance à 0,2 km"
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,28828269,8.600000381469727,True,Hotel Belaroia,Hôtel 4 étoiles dans le quartier de Centre-ville de  Montpellier avec un spa et un restaurant 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,3763185,8.199999809265137,True,"The Originals City, Le Mas de Grille",Hôtel 3 étoiles à Saint-Jean-de-Védas avec un restaurant et un bar/salon 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,5352437,8.800000190734863,True,Privilège Hôtel & Apparts Eurociel Centre Comédie,Centre-ville de  Montpellier : hôtel dans le centre-ville 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,4877461,8.600000381469727,True,Courtyard by Marriott Montpellier,Hôtel 4 étoiles dans le quartier de Port Marianne avec une piscine extérieure et un restaurant 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,2687392,7.800000190734863,True,Residéal La Grande Motte,Hôtel très pratique pour les familles à La Grande-Motte avec une piscine extérieure et un bar/salon 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,3098333,9.0,True,Hotel Ulysse Montpellier Centre,"Hôtel très pratique pour les familles à Montpellier, en liaison directe avec le centre des congrès
"
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,1846853,8.800000190734863,True,Appart'City Confort Montpellier Gare Saint Roch,Appartements au centre-ville à Montpellier avec kitchenettes 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,4914433,8.800000190734863,True,Forme Hotel & Spa Montpellier,"Hôtel très pratique pour les familles avec un spa proposant des soins complets - Salle de spectacles Sud de France Arena à 2,2 km"
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,1337732,8.800000190734863,True,Le Pré Galoffre,Hôtel 3 étoiles à Nîmes avec une piscine extérieure et un restaurant 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,5189645,7.800000190734863,True,Appart'City Confort Montpellier Millénaire,Appartements confortables avec kitchenettes dans le quartier de Le Millénaire 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,9657429,7.599999904632568,True,Appart'City Confort Montpellier Ovalie 2,Appart'hôtel 3 étoiles dans le quartier de Montpellier Sud avec un restaurant et un bar/salon
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,2685208,8.0,True,Amerique Hotel Palavas Plage,Hôtel très pratique pour les familles à Palavas-les-Flots avec une piscine extérieure et un bar/salon 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,1607400,7.199999809265137,True,Appart'City Confort Montpellier Ovalie 1,Appart'hôtel 3 étoiles à Montpellier avec un restaurant et un bar/salon 
Aigues Mortes,43.5658225,4.1912837,clear sky,30.95,1252742,7.800000190734863,True,Novotel Suites Montpellier,"Hôtel au bord de l'eau dans le quartier de Centre-ville de  Montpellier, avec un bar/salon et une salle de fitness ouverte 24 h/24 "
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,4877461,8.600000381469727,True,Courtyard by Marriott Montpellier,Hôtel 4 étoiles dans le quartier de Port Marianne avec une piscine extérieure et un restaurant 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,2687392,7.800000190734863,True,Residéal La Grande Motte,Hôtel très pratique pour les familles à La Grande-Motte avec une piscine extérieure et un bar/salon 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,4914433,8.800000190734863,True,Forme Hotel & Spa Montpellier,"Hôtel très pratique pour les familles avec un spa proposant des soins complets - Salle de spectacles Sud de France Arena à 2,2 km"
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,3644050,7.400000095367432,True,Citotel Le Mirage,Hôtel 3 étoiles à Istres avec un bar en bord de piscine et un centre de conférence 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,1337732,8.800000190734863,True,Le Pré Galoffre,Hôtel 3 étoiles à Nîmes avec une piscine extérieure et un restaurant 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,1168939,8.399999618530273,True,Hôtel Belesso,Hôtel dans les montagnes à Fontvieille avec un restaurant et un bar/salon 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,5189645,7.800000190734863,True,Appart'City Confort Montpellier Millénaire,Appartements confortables avec kitchenettes dans le quartier de Le Millénaire 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,2521313,8.0,True,Hôtel Ariane,Hôtel 3 étoiles à Fos-sur-Mer avec une piscine extérieure 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,1104788,7.199999809265137,True,Les Vignes Blanches,Hôtel 3 étoiles à Beaucaire avec un restaurant et un bar/salon 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,2685208,8.0,True,Amerique Hotel Palavas Plage,Hôtel très pratique pour les familles à Palavas-les-Flots avec une piscine extérieure et un bar/salon 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,4957037,10.0,True,Boutique Hôtel des Remparts,"Hôtel de luxe avec un spa proposant des soins complets - Tour de Constance à 0,2 km"
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,8487337,9.0,True,Hôtel Mistral,Hôtel dans un parc régional à Mas-Blanc-des-Alpilles 
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,18123940,8.800000190734863,True,La Résidence - Arles,"Hôtel de luxe à Arles, dans le quartier historique "
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,2532551,8.0,True,Le Cheval Blanc,Hôtel au centre-ville à Arles avec un spa
Saintes Maries de la mer,43.4522771,4.4287172,clear sky,29.95,2684990,8.800000190734863,True,Du Musée,Hôtel 3 étoiles dans le quartier de Centre-ville d’Arles avec un bar/salon 
Collioure,42.52505,3.0831554,clear sky,32.94,6600556,8.399999618530273,True,Appart'City Confort Perpignan Centre Gare,Appartements au centre-ville à Perpignan avec kitchenettes 
Collioure,42.52505,3.0831554,clear sky,32.94,4042453,8.600000381469727,True,Kyriad Prestige Perpignan Centre Del Mon,Hôtel de luxe à Perpignan avec un bar/salon 
Collioure,42.52505,3.0831554,clear sky,32.94,23089672,8.399999618530273,True,Hotel Ampuria Inn,"Hôtel 3 étoiles avec un bar en bord de piscine - Windoor Real Fly à 0,6 km"
Collioure,42.52505,3.0831554,clear sky,32.94,2689328,8.800000190734863,True,Hotel Vistabella,Hôtel en bord de plage à Rosas avec un spa et un bar à la plage
Collioure,42.52505,3.0831554,clear sky,32.94,8071448,9.0,True,NYX Hotel,Hôtel au centre-ville à Perpignan avec un bar/salon 
Collioure,42.52505,3.0831554,clear sky,32.94,901143,9.0,True,La Villa Duflot Hôtel & Spa Perpignan,"Hôtel 4 étoiles avec un spa proposant des soins complets - Palais des Rois de Majorque à 2,4 km"
Collioure,42.52505,3.0831554,clear sky,32.94,3520205,8.0,True,Brit Hotel Porte d’Espagne,"Hôtel de style Art déco avec un bar/salon - Université de Perpignan à 2,8 km"
Collioure,42.52505,3.0831554,clear sky,32.94,1211395,8.199999809265137,True,Hotel Empordà,"Hôtel 4 étoiles avec un restaurant - Musée Dalí à 1,1 km"
Collioure,42.52505,3.0831554,clear sky,32.94,1150154,7.199999809265137,True,Campanile Perpignan Sud,"Hôtel très pratique pour les familles à Perpignan, avec un restaurant et en liaison directe avec un centre commercial"
Collioure,42.52505,3.0831554,clear sky,32.94,1276606,7.199999809265137,True,Mar i Cel Hôtel & Spa,Hôtel en bord de plage à Canet-en-Roussillon avec un spa et un restaurant
Collioure,42.52505,3.0831554,clear sky,32.94,5674403,8.800000190734863,True,Kyriad Perpignan Sud,Hôtel 3 étoiles à Perpignan avec un restaurant et un bar/salon 
Collioure,42.52505,3.0831554,clear sky,32.94,2059257,7.800000190734863,True,Aparthotel Mer & Golf City Perpignan Centre,Résidence au centre-ville à deux pas de Théâtre de l'Archipel 
Collioure,42.52505,3.0831554,clear sky,32.94,1167712,8.199999809265137,True,Hôtel De La Loge,Hôtel très pratique pour les familles dans le quartier de Saint-Jean avec un restaurant et un bar/salon 
Collioure,42.52505,3.0831554,clear sky,32.94,2060967,8.199999809265137,True, Vacancéole - Hôtel Las Motas,Hôtel 3 étoiles à Alénya avec un spa 
Collioure,42.52505,3.0831554,clear sky,32.94,22613987,9.0,True,"The Originals City, Hôtel Les Dômes, Perpignan Sud","Hôtel qui accepte les animaux de compagnie à Saleilles, avec un spa proposant des soins complets et en liaison directe avec le centre des congrès"
Carcassonne,43.2130358,2.3491069,clear sky,28.97,48805980,8.600000381469727,True,SOWELL COLLECTION Hôtel du Roi & SPA,Hôtel de luxe à Carcassonne avec un spa et une piscine couverte 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,21722825,8.800000190734863,True,SOWELL HÔTELS Les Chevaliers,Hôtel 4 étoiles à Carcassonne avec un restaurant et un bar/salon 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,3729883,8.399999618530273,True,Campanile Carcassonne Est La Cite,Hôtel 3 étoiles à Carcassonne avec une piscine extérieure et un restaurant 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,6139364,9.399999618530273,True,Château de Palaja,Hôtel très pratique pour les familles à Palaja avec un spa et une piscine extérieure 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,7450420,8.399999618530273,True,"The Originals City, Hôtel Pont Rouge, Carcassonne","Hôtel au bord de l'eau et en liaison directe avec un centre commercial, non loin de Écluse de Saint-Jean
"
Carcassonne,43.2130358,2.3491069,clear sky,28.97,3961148,8.399999618530273,True,"The Originals City, Hôtel Cartier",Hôtel de style Art déco à Quillan avec un restaurant et un bar/salon 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,4026602,8.0,True,Hotel Montsegur,Hôtel au centre-ville à Carcassonne 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,2202360,8.0,True,Cerise Carcassonne Sud,"Appart'hôtel 3 étoiles avec un spa proposant des soins complets - Basilique Saint-Nazaire à 0,7 km"
Carcassonne,43.2130358,2.3491069,clear sky,28.97,25771401,9.0,True,Hôtellerie du Château de Floure & Spa,Hôtel 4 étoiles à Floure avec un spa et une piscine couverte 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,32,8.0,True,ibis Carcassonne Centre la Cité,Hôtel au centre-ville à Carcassonne avec un bar/salon 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,19445216,8.199999809265137,True,Contact Hôtel Restaurant Le Minervois,Hôtel 3 étoiles à Caunes-Minervois avec un restaurant et un bar/salon 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,24152511,8.600000381469727,True,Sowell Collection Hotel du Roi & Spa,Hôtel de luxe à Carcassonne avec un spa et une piscine couverte 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,8668038,8.600000381469727,True,Le Top Du Roulier,Hôtel 3 étoiles à Capendu avec un restaurant et un bar/salon 
Carcassonne,43.2130358,2.3491069,clear sky,28.97,5637503,8.0,True,Zenitude Hôtel - Résidences Narbonne Centre,"Appart'hôtel de luxe à Narbonne, dans le centre-ville "
Carcassonne,43.2130358,2.3491069,clear sky,28.97,36023732,9.199999809265137,True,Best Western Le Vauban,Hôtel dans les montagnes à Prades avec une piscine extérieure et un restaurant 
Toulouse,43.6044622,1.4442469,clear sky,27.97,2898280,8.399999618530273,True,Residhome Toulouse Tolosa,Appart'hôtel 3 étoiles à Toulouse avec un centre de remise en forme 
Toulouse,43.6044622,1.4442469,clear sky,27.97,8678123,8.399999618530273,True,Hôtel de Brienne,Hôtel de luxe à Toulouse avec un bar/salon 
Toulouse,43.6044622,1.4442469,clear sky,27.97,1337736,7.800000190734863,True,Zenitude Hôtel - Résidences Toulouse Métropole,Appart'hôtel 3 étoiles à Toulouse avec une piscine extérieure 
Toulouse,43.6044622,1.4442469,clear sky,27.97,2459160,8.800000190734863,True,Residhome Toulouse Occitania,Appartements au centre-ville avec cuisines dans le quartier de Rive gauche de Toulouse 
Toulouse,43.6044622,1.4442469,clear sky,27.97,430281,10.0,True,Hotel Les Capitouls Toulouse Centre - Handwritten Collection,"Hôtel 4 étoiles à proximité de Capitole de Toulouse, en liaison directe avec l'aéroport et disposant d'un bar/lounge
"
Toulouse,43.6044622,1.4442469,clear sky,27.97,44816022,9.600000381469727,True,Residhome Toulouse Ponts Jumeaux,Résidence 3 étoiles dans le quartier de Quartier des Minimes - Barrière de Paris 
Toulouse,43.6044622,1.4442469,clear sky,27.97,1844170,7.800000190734863,True,Nemea Appart'Hotel Toulouse Saint Martin,Résidence au centre-ville à Toulouse avec une piscine couverte 
Toulouse,43.6044622,1.4442469,clear sky,27.97,2220603,7.199999809265137,True,Appart’City Confort Toulouse Purpan,Appartements confortables avec kitchenettes dans le quartier de Toulouse  Ouest 
Toulouse,43.6044622,1.4442469,clear sky,27.97,1489907,8.0,True,Appart'City Classic Toulouse Saint Simon,Appartements confortables à Toulouse avec cuisines 
Toulouse,43.6044622,1.4442469,clear sky,27.97,11439,8.399999618530273,True,ibis Toulouse Ponts Jumeaux,Hôtel 3 étoiles à Toulouse avec un restaurant et un bar/salon 
Toulouse,43.6044622,1.4442469,clear sky,27.97,2419,8.399999618530273,True,Novotel Toulouse Purpan Aéroport,Hôtel 4 étoiles dans le quartier de Purpan avec un restaurant et un bar/salon 
Toulouse,43.6044622,1.4442469,clear sky,27.97,1457901,9.199999809265137,True,"Holiday Inn Express Toulouse Airport, an IHG Hotel","Hôtel 3 étoiles avec une piscine extérieure - Airbus à 1,7 km"
Toulouse,43.6044622,1.4442469,clear sky,27.97,1152459,8.0,True,Hotel Campanile Toulouse - Blagnac Aéroport,Hôtel 3 étoiles à Blagnac avec un restaurant et un bar/salon 
Toulouse,43.6044622,1.4442469,clear sky,27.97,2019803,8.0,True,Zenitude Hôtel-Résidences Toulouse Aéroport Blagnac,Hôtel 4 étoiles avec une piscine couverte - Airbus à 2 km
Toulouse,43.6044622,1.4442469,clear sky,27.97,874472,8.600000381469727,True,"Holiday Inn Toulouse Airport, an IHG Hotel","Hôtel 4 étoiles avec une piscine extérieure - Airbus à 1,7 km"
Montauban,44.0175835,1.3549991,clear sky,28.28,1599931,7.0,True,Kyriad Montauban Sud - Albasud,Hôtel 3 étoiles à Montauban avec un restaurant 
Montauban,44.0175835,1.3549991,clear sky,28.28,975631,8.600000381469727,True,Mercure Toulouse Aeroport Golf de Seilh,"Hôtel 4 étoiles avec un terrain de golf - Golf de Toulouse Seilh à 0,2 km"
Biarritz,43.4832523,-1.5592776,clear sky,26.91,5189521,7.800000190734863,True,Hôtel Anjou,Centre-ville de Biarritz : hôtel au centre-ville avec une plage privée
Biarritz,43.4832523,-1.5592776,clear sky,26.91,788078,6.800000190734863,True,Hotel Florida,Centre-ville de Biarritz : hôtel de luxe près de l'océan 
Biarritz,43.4832523,-1.5592776,clear sky,26.91,15186941,9.0,True,Hôtel des Basses Pyrénées,Hôtel pour la clientèle LGBTQIA+ à Bayonne avec un restaurant et un bar/salon 
Biarritz,43.4832523,-1.5592776,clear sky,26.91,1234502,8.199999809265137,True,Hôtel & Spa – Thalazur Saint Jean de Luz,"Hôtel 4 étoiles proche de la plage avec spa, près de Plage de Saint-Jean-de-Luz "
Biarritz,43.4832523,-1.5592776,clear sky,26.91,561702,7.599999904632568,True,Kyriad Direct Eth Irun,Hôtel en périphérie à Irun avec un restaurant et un bar/salon 
Biarritz,43.4832523,-1.5592776,clear sky,26.91,21628,7.199999809265137,True,Campanile Bayonne,Hôtel 3 étoiles à Bayonne avec un restaurant 
Biarritz,43.4832523,-1.5592776,clear sky,26.91,3044428,8.199999809265137,True,Temporesidence Cathedrale,"Résidence de luxe à Bayonne, dans le quartier historique "
Biarritz,43.4832523,-1.5592776,clear sky,26.91,1472009,7.800000190734863,True,Hôtel Résidence Vacances Bleues Orhoitza,Hôtel au bord de l'eau à Hendaye avec une piscine extérieure et un restaurant 
Biarritz,43.4832523,-1.5592776,clear sky,26.91,18099827,9.0,True,Hôtel Bel Air,"Hôtel 3 étoiles de Saint-Jean-de-Luz, en bord de plage, avec bar/salon "
Biarritz,43.4832523,-1.5592776,clear sky,26.91,1118963,9.399999618530273,True,Auberge Ostape,Hôtel de luxe à Bidarray avec un spa et un restaurant 
Biarritz,43.4832523,-1.5592776,clear sky,26.91,5991833,8.399999618530273,True,"The Originals City, Hôtel Le Lodge",Hôtel 3 étoiles à Ondres avec un restaurant et un bar/salon 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,15186941,9.0,True,Hôtel des Basses Pyrénées,Hôtel pour la clientèle LGBTQIA+ à Bayonne avec un restaurant et un bar/salon 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,5189521,7.800000190734863,True,Hôtel Anjou,Centre-ville de Biarritz : hôtel au centre-ville avec une plage privée
Bayonne,43.4945144,-1.4736657,clear sky,27.18,788078,6.800000190734863,True,Hotel Florida,Centre-ville de Biarritz : hôtel de luxe près de l'océan 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,21628,7.199999809265137,True,Campanile Bayonne,Hôtel 3 étoiles à Bayonne avec un restaurant 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,3044428,8.199999809265137,True,Temporesidence Cathedrale,"Résidence de luxe à Bayonne, dans le quartier historique "
Bayonne,43.4945144,-1.4736657,clear sky,27.18,1234502,8.199999809265137,True,Hôtel & Spa – Thalazur Saint Jean de Luz,"Hôtel 4 étoiles proche de la plage avec spa, près de Plage de Saint-Jean-de-Luz "
Bayonne,43.4945144,-1.4736657,clear sky,27.18,561702,7.599999904632568,True,Kyriad Direct Eth Irun,Hôtel en périphérie à Irun avec un restaurant et un bar/salon 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,1256908,7.599999904632568,True,SOWELL Family Pignada Plage,Résidence au bord d'un lac à Soustons avec une piscine extérieure et un restaurant 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,95078209,10.0,True,B&B Hotel Saint-Geours-De-Maremne Hossegor,Hôtel 3 étoiles à Saint-Geours-de-Maremne 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,1472009,7.800000190734863,True,Hôtel Résidence Vacances Bleues Orhoitza,Hôtel au bord de l'eau à Hendaye avec une piscine extérieure et un restaurant 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,18099827,9.0,True,Hôtel Bel Air,"Hôtel 3 étoiles de Saint-Jean-de-Luz, en bord de plage, avec bar/salon "
Bayonne,43.4945144,-1.4736657,clear sky,27.18,1118963,9.399999618530273,True,Auberge Ostape,Hôtel de luxe à Bidarray avec un spa et un restaurant 
Bayonne,43.4945144,-1.4736657,clear sky,27.18,5991833,8.399999618530273,True,"The Originals City, Hôtel Le Lodge",Hôtel 3 étoiles à Ondres avec un restaurant et un bar/salon 
La Rochelle,46.1591126,-1.1520434,clear sky,30.07,1698064,7.599999904632568,True,Vacancéole – Le Domaine du Château – La Rochelle/Île de Ré,Résidence 3 étoiles à Lagord avec une piscine extérieure 
La Rochelle,46.1591126,-1.1520434,clear sky,30.07,1085707,9.199999809265137,True,Hotel de Toiras,"Hôtel de luxe avec un restaurant - Baie de Biscaye à 0,1 km"
La Rochelle,46.1591126,-1.1520434,clear sky,30.07,1314934,8.600000381469727,True,Hôtel et spa les Cleunes Oléron,Hôtel proche de la plage à Saint-Trojan-les-Bains avec spa et bar/salon 
La Rochelle,46.1591126,-1.1520434,clear sky,30.07,17401114,9.199999809265137,True,Hotel Vert Bois,"Hôtel 3 étoiles avec un bar/salon - La Grande Plage à 2,7 km"
La Rochelle,46.1591126,-1.1520434,clear sky,30.07,4884891,8.600000381469727,True,"Hôtel de Ré, The Originals Boutique",Hôtel très pratique pour les familles à Sainte-Marie-de-Ré avec une piscine extérieure et un bar/salon 
La Rochelle,46.1591126,-1.1520434,clear sky,30.07,11119990,8.0,True,Elégance Suites Hôtel - Île de Ré,Hôtel proche de la plage à Le Bois-Plage-en-Ré avec restaurant et bar/salon 
La Rochelle,46.1591126,-1.1520434,clear sky,30.07,2253295,7.599999904632568,True,Hôtel Restaurant & SPA Plaisir,Hôtel près de la plage à Le Bois-Plage-en-Ré avec un spa et un restaurant
